customer_id,Advertising Services,Business Services,Cash,Casino,Caterers,Computer Network/Informatio,Duty Free,Mail/Telephone/Preauth order,Not Classified,Other Services (Not Elsewhe,Transportation,Авиабилеты,Автоуслуги,Аптеки,Аренда авто,Гостиницы,"Дом, Ремонт",Ж/д билеты,Животные,Искусство,Кино,Книги,Коммунальные услуги,Красота,Музыка,"Одежда, Обувь",Почтовые услуги,Прочие розничные покупки,Развлечения,Рестораны,Спорттовары,Сувениры,Супермаркеты,Топливо,Транспорт,Универсальные магазины,Фаст Фуд,"Фото, Видео",Цветы,label
005194bf7238734eb49c142258c5a263,0.0,0.0,4116.820422787992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.959897103569,0.0,0.0,2134.460470898991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.127947471205,0.0,998.478379129613,0.0,0.0,2135.2657038961606,2371.355012512248,0.0,0.0,953.1280562442578,0.0,1407.3885503629253,1
0055a1c72c44451165c872cd992c1d90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.7714270939566,0.0,0.0,1059.2660177350972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.3202727657856,0.0,0.0,1475.0132010349757,0.0,0.0,0.0,1
005d6f1ee97276374cefe4d0c65e9a89,0.0,0.0,5099.157674568156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.6509218364072,0.0,0.0,0.0,0.0,0.0,0.0,961.8962169793257,0.0,0.0,1
006e9e0d6587c61da4317b8a6935a7bd,0.0,0.0,17732.27062252832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4359.473867720974,0.0,0.0,6503.051788499988,4715.980778240167,0.0,0.0,0.0,0.0,0.0,0.0,2377.7856670832443,0.0,4558.395775023606,0.0,4918.658875699786,0.0,0.0,0.0,0.0,4547.24551415532,0.0,0.0,2850.6166706991985,2884.626186052317,0.0,0.0,2
007525af0bc3ce72137b586a298f7b98,0.0,0.0,4631.78200702365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.1052905460238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.6892411351432,0.0,0.0,1554.1791405904828,1622.282089917216,764.3535369287265,0.0,538.2203229207992,0.0,0.0,1
007a45db1a78be386e368612dd59be77,0.0,0.0,1997.3611289350054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.1485432055492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2102.783961574032,2012.016472650377,0.0,0.0,0.0,0.0,0.0,1
007bb42c2a4eb9aa33f9bc5abae7632f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.4495044796465,0.0,0.0,0.0,2263.943218607255,0.0,0.0,0.0,1042.0375796519572,0.0,0.0,1152.5931159851145,1462.7530046667443,1203.2422497772484,0.0,1101.991827240411,0.0,0.0,1
0086aa6c4ebc89dd5a20eed71a625df1,0.0,0.0,8391.543434850872,0.0,0.0,0.0,0.0,2031.431071481163,0.0,0.0,0.0,0.0,0.0,1186.9818588083033,0.0,0.0,357.5597121611489,0.0,1440.5000652023214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744.3359524238786,0.0,1620.9833249437331,0.0,0.0,2759.604693958003,0.0,0.0,2738.7420856542335,1228.8184855853108,543.5404348213417,0.0,2
00873fbbbd0790580594afcc0fe8ead8,0.0,0.0,4121.066151025986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.0920452567216,0.0,0.0,1175.3467726397378,0.0,0.0,0.0,0.0,2150.1728451680196,0.0,2656.0622354091493,0.0,2821.02643816251,0.0,2215.931184852152,0.0,1521.1796462276297,0.0,0.0,1453.4205561710016,0.0,2686.052617388352,0.0,1070.2309473779274,0.0,0.0,3
0089100aa33a523bd2e697dec264a71a,0.0,0.0,2021.8392185858072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.118226727924,960.5163888434587,0.0,0.0,1522.1179591047353,0.0,0.0,0.0,0.0,0.0,0.0,1003.748757665153,0.0,2487.07385202602,0.0,3983.829715465805,0.0,0.0,0.0,0.0,1289.9874082842161,1483.4484367025034,0.0,1489.198084725519,1487.842508915082,0.0,0.0,3
008b0844115d2c7aafe51ccb3c4b2c2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.0913270500814,0.0,0.0,3935.073036782775,0.0,0.0,0.0,0.0,1944.825480909643,0.0,2966.098481110689,0.0,2709.728728924095,0.0,3534.0665727352934,0.0,1512.8797498678337,0.0,0.0,1826.6036064920459,2109.1868958590503,1201.3315370145474,0.0,1290.330816125848,0.0,0.0,3
008cc8d9598253a86b219815aa0bc643,0.0,0.0,2741.219833640466,0.0,0.0,0.0,0.0,2668.1097009507175,0.0,0.0,0.0,0.0,0.0,3075.5667204351626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.44492572923,0.0,2445.8146176922382,0.0,0.0,2025.0253104842868,0.0,3075.3187514855726,2507.693185873341,1136.2941765502915,0.0,0.0,1
0098b0f7ec0a361fb6c483ca63596f03,0.0,0.0,1622.566990950926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.4961827353704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.654807394742,0.0,1996.7384222592577,0.0,1635.245178466234,2424.1079432023434,0.0,1370.038418083766,0.0,2535.2862429152524,1956.7802642055608,1218.649222006784,0.0,0.0,3
009f05416473981238824dd50cad1b66,0.0,0.0,3982.776715321519,0.0,0.0,0.0,0.0,4723.048888932723,0.0,0.0,0.0,0.0,0.0,1433.0142074914943,0.0,0.0,3568.3850969226014,0.0,0.0,0.0,0.0,0.0,0.0,3822.153008760123,0.0,5058.269456150814,0.0,3175.5351016789973,3473.311199409506,0.0,0.0,0.0,1668.7718595826218,2078.1523929723685,0.0,0.0,1839.1609647762355,0.0,0.0,3
00a840ccc4f35f8ead26610f788a6a61,0.0,0.0,9278.664480533816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.7946168141355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3668.250913396254,0.0,1280.150512742767,2576.528461773149,0.0,0.0,0.0,0.0,0.0,2
00ab4bcdef7c20583e61d5d2ac7617cb,0.0,0.0,6554.074135527127,0.0,0.0,0.0,3095.6322248567335,870.4197985859731,0.0,0.0,0.0,0.0,3238.03409214578,2226.3127089675454,0.0,4648.9627239869205,1646.0868653446678,0.0,0.0,0.0,0.0,1438.2476896402914,0.0,1280.8684015487138,0.0,2620.2132937979623,0.0,1715.8427518330282,0.0,1786.6618346177524,0.0,0.0,1733.5409385597054,2986.3338438607325,527.2268970087257,2065.3643663749053,1630.7705829865536,0.0,0.0,0
00ac474dcf0252f6a6992e25f49fa01c,0.0,0.0,1991.060548689853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.273542950891,0.0,0.0,0.0,0.0,899.3884732071599,0.0,0.0,695.8345115364793,0.0,0.0,0.0,1
00b0b0ea6c290c3bd197a01fe21bea02,0.0,0.0,1502.4913664775945,0.0,0.0,0.0,0.0,2040.465457570249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.4237614183517,1577.9612321442517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.155377383631,0.0,1323.7630126223964,0.0,0.0,0.0,0.0,1531.9828072074072,1806.9822796963667,792.0390102662444,0.0,1208.1952350754975,0.0,0.0,1
00b52b50a9343dabe6b751646db19506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.2794742677681,0.0,738.6132093658066,2946.580978918134,1029.7811075765592,0.0,0.0,1
00bae192d0b8e7ffef23542989424c61,0.0,0.0,5597.100232998797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.2183538133822,0.0,0.0,0.0,0.0,0.0,0.0,1123.817235592896,0.0,0.0,0.0,0.0,0.0,0.0,1
00bbac7f2b95830cf7552fa398ed0b15,0.0,0.0,2687.077950403233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.3362572174042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.6546901861057,0.0,1974.0729327407457,0.0,0.0,0.0,0.0,1314.6022389765055,0.0,0.0,0.0,0.0,0.0,0.0,1
00c1df5f99c762e4d57cd15a7fb3f829,0.0,0.0,8360.577597382468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.2135978979543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.1951870615112,1939.8596818303695,0.0,0.0,0.0,0.0,0.0,2
00cefcb1c777d2bf7a32f082c040088f,0.0,0.0,3720.390190415248,0.0,0.0,0.0,0.0,2161.0300199154963,0.0,0.0,0.0,0.0,5314.772826937048,1700.3468013556014,0.0,0.0,3168.265758046328,0.0,2376.6905080720653,0.0,0.0,3071.5436238540296,0.0,3296.142138643918,0.0,4397.900444363363,0.0,6333.876413923276,0.0,1902.0818960837232,0.0,0.0,2793.8470257294975,0.0,0.0,0.0,1649.7128288403105,0.0,0.0,0
00d7a8b5d813ba578b5d2e12ee533be5,0.0,0.0,6067.711363946916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3114.4041882738884,876.2645325859392,0.0,0.0,1439.6063476181116,0.0,0.0,0.0,0.0,0.0,0.0,2052.1065245420127,0.0,1467.3737222928362,0.0,1566.9496636476429,0.0,2689.3116196955166,0.0,0.0,2792.30855976968,2625.9377932267826,0.0,948.6998258085073,1200.2842803221247,0.0,0.0,0
00dc51ccd3993f55974bd7afc1ceecea,0.0,0.0,5493.809896785249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.6235611446878,0.0,0.0,0.0,0.0,0.0,0.0,1133.0646694719721,0.0,0.0,0.0,0.0,0.0,0.0,1
00e090fa8609abb31807380ec091630b,0.0,0.0,8724.563077052651,0.0,0.0,0.0,4184.368670586389,0.0,6932.92623705505,0.0,0.0,0.0,3956.981344798495,1171.9387357128267,0.0,8342.732486711553,6722.533389026659,0.0,1573.3554378411275,0.0,0.0,0.0,2985.128028223924,0.0,0.0,4916.635553548931,0.0,0.0,0.0,0.0,2692.2753598385752,0.0,1805.2501934448237,2657.9263287429912,0.0,0.0,0.0,0.0,0.0,0
00e108dc39c087b4bc8688f14981c43a,0.0,0.0,4592.62825194031,0.0,0.0,0.0,2770.5270700801407,0.0,1535.5131606189823,0.0,0.0,0.0,0.0,1662.559242677084,0.0,0.0,2169.2661688134963,0.0,0.0,0.0,0.0,1275.1646687170714,0.0,1148.0285413666388,0.0,2095.8394109710816,0.0,2614.5459590665237,0.0,1169.910040606885,1474.461620934739,0.0,1533.6733867497462,2634.072710163079,590.5576661465984,2332.331083206468,1130.367758306785,0.0,0.0,3
00e7bdc359aab2339bda46e5012c3924,0.0,0.0,3808.2355172185057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.2497045890295,719.1113271939528,0.0,0.0,0.0,0.0,1142.935616581666,0.0,0.0,0.0,0.0,1310.2950893684779,0.0,0.0,0.0,0.0,0.0,826.4871089632597,0.0,0.0,1420.6641287448074,0.0,603.3213057596731,0.0,739.4558146340626,0.0,0.0,1
00e95d5d93e0789cca48a7cf52e279f8,0.0,0.0,4037.489789845119,0.0,0.0,0.0,0.0,0.0,2402.0066087473783,0.0,0.0,0.0,1780.5414680968884,1791.745769686007,0.0,0.0,4214.278427014452,0.0,0.0,0.0,0.0,0.0,0.0,2053.3002739876265,0.0,2930.4301962381624,0.0,1363.0896075079918,0.0,1367.4938259030646,0.0,0.0,1354.2683647703197,2195.2791141901016,1306.1324445146997,0.0,1244.160743604633,0.0,0.0,3
00eae1cb19bd4cd93afb45f33a47eb5f,0.0,0.0,3850.26114629551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.9977419445281,2046.6352483538794,0.0,0.0,0.0,0.0,0.0,1
00ec8d0496ab60db34b6a2c98b665e5e,0.0,0.0,4041.6872042480195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.1874475744077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.9558877724517,0.0,0.0,0.0,0.0,0.0,0.0,1
00eee313c10e5496006273dcedca8633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.9865320289873,0.0,0.0,0.0,0.0,0.0,0.0,1881.7929858207808,0.0,2154.716108334332,0.0,3334.693304021923,0.0,811.9798178498643,0.0,0.0,1258.1958593362438,0.0,0.0,3307.5835440756405,1584.516808555653,0.0,0.0,3
00f3c78c5d415578d465c122f711ff55,0.0,0.0,2752.5829830463053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.2736528662651,0.0,0.0,0.0,0.0,881.9116615236605,2014.101753696276,0.0,0.0,970.5849952627561,0.0,0.0,1
00f6ac562cf73b8d8b8ab14abc1d1a95,0.0,0.0,3917.141356200155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.040967841315,0.0,0.0,2760.062918717389,0.0,0.0,0.0,2769.1249135624607,0.0,0.0,1796.1384923928429,0.0,3788.800815495562,0.0,1442.700611468853,1837.0084209255047,1082.565279356784,0.0,0.0,1779.4516685950039,2492.2468405399877,1004.3119353403731,1088.4497627627115,1207.6193625182566,0.0,0.0,3
00fe0d5612cb47936d7186610dd92aec,0.0,0.0,10652.220642075705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.73371161763885,0.0,0.0,2514.4179335309755,0.0,0.0,0.0,1481.2075921369717,814.8676820017904,0.0,0.0,0.0,2489.5387513752703,0.0,4923.507937674255,0.0,1103.1271807329358,0.0,0.0,1008.0863986333601,0.0,2389.845752618576,0.0,1139.0267207305224,0.0,0.0,2
0102141b6d788acf7579a438d0b3ea2d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.2443691887797,0.0,0.0,0.0,0.0,0.0,0.0,1026.008242155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359.579681003627,0.0,0.0,0.0,0.0,0.0,1
0104edd3546c3e72c1abda5e8a7a6cbc,0.0,0.0,1503.6228159469613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.5420152072857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.5688273819196,0.0,3958.1143403595115,3411.8414431873007,0.0,0.0,0.0,2159.546342321182,0.0,0.0,0.0,2385.1515962897806,0.0,0.0,3
010a71d229caacf8d1dcac135faa330e,0.0,0.0,10812.028540384903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.9550227673208,0.0,0.0,0.0,0.0,0.0,0.0,1929.1376874475445,0.0,4233.556093190806,0.0,2017.6308706812044,0.0,2243.479244517411,0.0,5040.4837519446755,1633.4471111964197,1085.2583787140723,0.0,0.0,1533.3171465058574,0.0,0.0,2
010ea3bad205632d704be55d248d9c28,0.0,0.0,7340.589889375578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.7411069238478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.4913576086697,0.0,3649.500710179646,0.0,2716.0629120056333,0.0,5090.8961949377335,0.0,1193.3279281912255,0.0,0.0,1087.2174980281084,0.0,684.8587838104323,0.0,1456.5325251567535,0.0,0.0,2
012446a727bced590e991504c04f0307,0.0,0.0,4047.6786655554642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.7891935288121,0.0,0.0,712.4555550272883,1175.4087351463127,0.0,0.0,1
0127a823ea33ea0f99653da2a4a9644b,0.0,0.0,4578.206544679779,0.0,0.0,0.0,0.0,0.0,1887.2757958621391,0.0,0.0,0.0,9112.029439653657,4324.924084891807,0.0,0.0,5621.518888920817,0.0,2800.3159099693576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6644.112959955446,6203.084213833133,0.0,0.0,0.0,3418.553389351048,2226.511871342982,824.3712189685266,1848.7852198790997,2576.5559720297074,0.0,0.0,0
0131cecc1b26850bd0b5481bec0b1e2c,0.0,0.0,3660.3069419071603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.6943067166444,0.0,0.0,1705.8192473375645,0.0,0.0,0.0,0.0,0.0,3709.007940614842,0.0,0.0,2437.6326800997713,0.0,3855.678501116951,0.0,0.0,0.0,0.0,1524.4765623034054,2272.949662803572,0.0,0.0,1308.7110725715352,0.0,0.0,3
01437d05804b10ff5524426746c09ce8,0.0,0.0,5378.162175816204,0.0,0.0,0.0,0.0,3649.9218916079267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.8274208690677,0.0,0.0,3362.994188838462,0.0,3832.9298562926747,0.0,4244.094074625538,0.0,1771.4531098876234,0.0,0.0,2329.419347889326,0.0,0.0,0.0,961.806000854328,0.0,0.0,3
014b1055288e680b4553c604ab9e5a69,0.0,0.0,3244.3010248986975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6416.765955343241,2263.3114163529217,0.0,0.0,4784.271134306754,0.0,0.0,0.0,0.0,0.0,0.0,2343.31113829189,0.0,4022.0540252966407,0.0,2842.559552254693,0.0,3243.2498632920715,0.0,0.0,3393.3812663772665,0.0,0.0,0.0,0.0,0.0,0.0,0
0159758399d88c003bc44e5e8abf5bc1,0.0,0.0,8875.410294915968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6477.233062231359,3523.6911343443026,0.0,0.0,1658.1850121053005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4223.850354993697,0.0,3031.1412388929393,0.0,2516.404061874252,2133.025886920694,0.0,1759.1163311788896,2540.8928962306923,0.0,1478.4942039308776,0.0,0.0,0.0,0
0164217ad3f02746a017a77b6963be61,0.0,0.0,3201.3421253304687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.8295512998252,0.0,1722.7351185204218,0.0,1934.3695133758001,1728.3272059678316,1876.616417754894,0.0,0.0,1741.1639221437472,0.0,3035.021713361457,4435.769730190695,0.0,0.0,0.0,3
016553fc194298178cddddf755913654,0.0,0.0,3437.512874882208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.8855081992438,0.0,1837.7464465923254,0.0,0.0,0.0,0.0,0.0,1796.514393655895,0.0,1056.5311680887269,0.0,2460.672558849747,0.0,0.0,0.0,1283.710401859662,0.0,0.0,1423.4909463837348,1548.7831813168186,1069.4284827505212,2293.20040214067,1274.843108148099,0.0,0.0,1
0167620fe5540d4f69be6e8f7b170fb6,0.0,0.0,4031.8593261227948,0.0,0.0,0.0,0.0,0.0,2033.2411314732744,0.0,0.0,0.0,0.0,1227.5474538815681,0.0,0.0,2573.8980045218723,0.0,0.0,0.0,0.0,0.0,0.0,2547.0474291693895,0.0,2534.9986715660666,0.0,2201.4940817167007,0.0,0.0,0.0,0.0,1618.401289952205,0.0,0.0,1343.9237172692242,0.0,0.0,0.0,3
0169fd91b58dda2f5da41713387d1796,0.0,0.0,3268.6680386735184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.4419032846158,0.0,0.0,0.0,1602.6078613237696,0.0,0.0,0.0,0.0,0.0,0.0,2047.7371622703365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.9410395593236,1995.930973359281,0.0,1198.795121428092,1339.124251423579,0.0,0.0,1
016d025a5a86a6107203a05510576df2,0.0,0.0,1998.8658699763623,0.0,0.0,0.0,0.0,0.0,0.0,866.0199786128677,0.0,0.0,0.0,796.5191671572254,0.0,0.0,1201.597480221273,0.0,0.0,0.0,0.0,1078.3902284790242,0.0,0.0,0.0,1608.0610710870635,0.0,0.0,1268.4676703411876,1095.543361291376,0.0,0.0,1039.1026879799065,0.0,983.8233694903648,779.9906130954178,864.4860169033809,0.0,1685.6583406337738,1
0173b197df0d2e0b1b835db5fd277baa,0.0,0.0,4060.5448182825653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.877660773741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.7893441320473,0.0,5124.160204730587,0.0,3785.656299877078,0.0,0.0,0.0,0.0,1372.719046460522,0.0,0.0,0.0,954.2986141909757,0.0,0.0,3
